frame,pred_q,gt_q,pred_x1,pred_y1,pred_x2,pred_y2,gt_x1,gt_y1,gt_x2,gt_y2,coord_space
10166,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10236,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10265,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10287,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10301,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10310,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10316,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10334,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10365,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10385,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10414,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10419,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10422,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10425,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10464,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10486,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10514,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10531,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10541,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10553,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10566,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10581,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10614,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10629,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10661,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10666,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10672,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10679,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10713,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10731,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10765,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10775,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10781,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10793,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10814,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10824,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10866,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10874,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10901,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10910,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10915,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10927,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
10968,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
10972,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11015,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11019,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11021,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11026,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11062,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11079,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11112,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11128,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11140,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11151,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11169,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11180,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11211,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11218,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11220,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11230,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11253,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11256,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11260,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11268,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11273,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11279,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11302,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11306,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11311,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11328,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11359,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11376,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11381,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11394,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11408,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11423,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11455,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11472,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11501,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11508,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11517,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11519,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11557,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11558,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11563,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11571,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11596,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11597,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11605,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11619,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11621,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11637,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11652,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11668,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11682,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11685,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11700,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11717,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11740,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11750,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11756,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11765,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11805,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11817,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11851,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11859,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11862,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11869,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11887,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
11888,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11901,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11915,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11947,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
11963,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11980,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11990,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
11999,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12007,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12046,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12057,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12096,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12098,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12101,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12105,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12145,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12159,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12193,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12206,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12220,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12231,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12245,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12253,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12294,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12304,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12341,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12344,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12352,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12356,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12390,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12406,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12439,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12456,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12461,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12471,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12492,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12503,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12540,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12554,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12581,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12587,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12592,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12602,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12630,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12653,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12673,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
12686,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12701,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
12711,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12739,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12752,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12801,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
12812,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12820,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
12831,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12835,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12837,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12881,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12897,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
12928,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
12994,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13022,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13041,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13061,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13069,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13076,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13093,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13123,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13141,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13170,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13180,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13188,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13190,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13222,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13236,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13272,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13294,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13301,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13313,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13322,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13339,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13366,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13387,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13416,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13419,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13421,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13425,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13431,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13440,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13467,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13488,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13514,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13535,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13541,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13551,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13565,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13584,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13615,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13642,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13661,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13668,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13672,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13687,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13713,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13740,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13763,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13825,1,1,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.500000,0.500000,normalized
13829,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13839,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13860,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13885,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13901,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13910,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13924,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13944,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
13969,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
13993,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14016,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14019,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14022,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14024,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14031,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14037,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14066,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14095,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14119,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14190,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14229,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14236,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14260,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
14274,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14278,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14294,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14305,4,4,0.500000,0.500000,1.000000,1.000000,0.500000,0.500000,1.000000,1.000000,normalized
14307,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14324,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14343,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14375,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14379,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14382,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14386,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14427,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14446,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14474,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14492,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14497,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14499,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14501,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14510,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14532,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14553,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14579,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14601,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14621,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14629,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14633,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14638,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14643,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14648,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14684,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14706,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14735,2,2,0.500000,0.000000,1.000000,0.500000,0.500000,0.000000,1.000000,0.500000,normalized
14739,3,3,0.000000,0.500000,0.500000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
14742,4,3,0.500000,0.500000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,normalized
